sentence_id	token_id	token	surprisal
1	1	The	1.70778
1	2	woman	8.50629
1	3	brought	16.1386
1	4	the	2.49327
1	5	sandwich	12.2874
1	6	from	6.23671
1	7	the	1.3351
1	8	kitchen	8.15859
1	9	fell	7.44342
1	10	in	3.03238
1	11	the	3.50133
1	12	dining	16.6583
1	13	room	4.33175
2	1	The	1.64455
2	2	woman	8.34361
2	3	who	12.3259
2	4	was	4.22184
2	5	brought	6.21332
2	6	the	4.4676
2	7	sandwich	12.7213
2	8	from	3.33715
2	9	the	1.53207
2	10	kitchen	8.77405
2	11	fell	14.0646
2	12	in	2.59396
2	13	the	2.26811
2	14	dining	16.1054
2	15	room	4.35593
3	1	The	1.72044
3	2	woman	8.40191
3	3	given	10.4291
3	4	the	1.50077
3	5	sandwich	12.1654
3	6	from	3.66246
3	7	the	1.40322
3	8	kitchen	8.36303
3	9	fell	8.4962
3	10	in	3.23465
3	11	the	3.64332
3	12	dining	15.6694
3	13	room	4.19302
4	1	The	1.67701
4	2	woman	8.33989
4	3	who	11.9121
4	4	was	4.65779
4	5	given	5.28964
4	6	the	1.83486
4	7	sandwich	12.0298
4	8	from	5.64303
4	9	the	1.37265
4	10	kitchen	8.56199
4	11	fell	15.5475
4	12	in	3.53876
4	13	the	2.2215
4	14	dining	15.0886
4	15	room	3.99438
5	1	The	1.82913
5	2	convict	15.534
5	3	walked	21.6448
5	4	into	8.95776
5	5	the	1.38201
5	6	dark	7.6554
5	7	cell	11.5405
5	8	tried	10.8313
5	9	to	0.49708
5	10	escape	6.8153
5	11	but	11.1023
5	12	failed	12.4113
6	1	The	1.62296
6	2	convict	15.4874
6	3	who	12.1128
6	4	was	3.4744
6	5	walked	12.3248
6	6	into	1.92234
6	7	the	1.54654
6	8	dark	6.35472
6	9	cell	10.7594
6	10	tried	14.7636
6	11	to	1.95139
6	12	escape	6.62255
6	13	but	10.4795
6	14	failed	9.09799
7	1	The	1.67433
7	2	convict	15.439
7	3	taken	15.6275
7	4	into	11.169
7	5	the	2.31113
