sentence_id	token_id	token	surprisal
1	1	The	1.98238
1	2	woman	8.32559
1	3	brought	7.86143
1	4	the	1.9427
1	5	sandwich	9.99665
1	6	from	3.47574
1	7	the	1.3858
1	8	kitchen	5.44844
1	9	fell	14.4516
1	10	in	3.00306
1	11	the	1.58018
1	12	dining	7.52186
1	13	room	0.701438
2	1	The	1.8893
2	2	woman	8.40069
2	3	who	2.66842
2	4	was	2.86892
2	5	brought	6.04898
2	6	the	4.70219
2	7	sandwich	10.0631
2	8	from	3.75425
2	9	the	1.16422
2	10	kitchen	5.28036
2	11	fell	8.5352
2	12	in	2.9641
2	13	the	1.70627
2	14	dining	7.82083
2	15	room	0.729448
3	1	The	1.95306
3	2	woman	8.44527
3	3	given	8.94449
3	4	the	1.9783
3	5	sandwich	10.1585
3	6	from	5.34072
3	7	the	1.11409
3	8	kitchen	5.85494
3	9	fell	7.87843
3	10	in	2.92485
3	11	the	1.8265
3	12	dining	7.81884
3	13	room	0.716784
4	1	The	1.8903
4	2	woman	8.33518
4	3	who	2.0495
4	4	was	2.8482
4	5	given	5.00206
4	6	the	1.97561
4	7	sandwich	10.4393
4	8	from	4.72338
4	9	the	1.1335
4	10	kitchen	5.98122
4	11	fell	7.92338
4	12	in	2.83184
4	13	the	1.69716
4	14	dining	7.83548
4	15	room	0.750962
5	1	The	1.7814
5	2	convict	12.9862
5	3	walked	8.68318
5	4	into	2.00954
5	5	the	1.04619
5	6	dark	5.9856
5	7	cell	8.9793
5	8	tried	15.3447
5	9	to	1.43328
5	10	escape	5.18472
5	11	but	8.64734
5	12	failed	9.85079
6	1	The	1.90522
6	2	convict	12.9658
6	3	who	13.2658
6	4	was	3.59755
6	5	walked	10.6846
6	6	into	1.97593
6	7	the	1.03325
6	8	dark	5.97852
6	9	cell	9.09582
6	10	tried	13.1114
6	11	to	0.936288
6	12	escape	4.88527
6	13	but	5.24498
6	14	failed	8.80335
7	1	The	1.90506
7	2	convict	12.968
7	3	taken	11.2195
7	4	into	6.08462
7	5	the	1.36925
7	6	dark	6.88854
7	7	cell	9.36243
7	8	tried	16.397
7	9	to	3.70951
7	10	escape	5.93562
7	11	but	5.48238
7	12	failed	5.60113
8	1	The	1.83199
8	2	convict	13.0212
8	3	who	4.62997
8	4	was	2.93778
8	5	taken	5.48118
8	6	into	2.68392
8	7	the	1.18885
8	8	dark	7.4373
8	9	cell	9.17777
8	10	tried	15.1308
8	11	to	1.02297
8	12	escape	5.15474
8	13	but	11.9175
8	14	failed	10.1395
9	1	The	1.88952
9	2	prisoners	11.8809
9	3	hit	7.64759
9	4	for	7.35285
9	5	hours	5.64787
9	6	and	4.82024
9	7	hours	2.40115
9	8	confessed	15.6664
9	9	to	1.41369
9	10	crimes	7.25332
9	11	they	5.44061
9	12	never	5.48873
9	13	committed	7.3294
10	1	The	1.85293
10	2	prisoners	11.8276
10	3	who	3.48822
10	4	were	3.24488
10	5	hit	6.84752
10	6	for	4.8574
10	7	hours	5.4871
10	8	and	6.87546
10	9	hours	7.64735
10	10	confessed	11.2848
10	11	to	0.857814
10	12	crimes	7.37819
10	13	they	5.31808
10	14	never	4.68484
10	15	committed	7.3214
11	1	The	1.8321
11	2	prisoners	11.8529
11	3	beaten	11.1065
11	4	for	5.95974
11	5	hours	6.25796
11	6	and	4.00161
11	7	hours	2.2218
11	8	confessed	12.7886
11	9	to	0.565938
11	10	crimes	7.52554
11	11	they	4.31051
11	12	never	4.67074
11	13	committed	7.34913
12	1	The	1.8371
12	2	prisoners	11.8863
12	3	who	5.00264
12	4	were	3.09191
12	5	beaten	6.78547
12	6	for	4.45704
12	7	hours	5.58646
12	8	and	4.13489
12	9	hours	5.4459
12	10	confessed	11.2949
12	11	to	0.713372
12	12	crimes	7.02673
12	13	they	3.67742
12	14	never	4.98596
12	15	committed	7.32158
13	1	The	1.9907
13	2	business	7.79066
13	3	expanded	8.41139
13	4	into	5.71918
13	5	an	4.02702
13	6	empire	5.86102
13	7	was	11.4606
13	8	sold	3.57825
13	9	for	2.8376
13	10	billions	9.01797
13	11	of	0.672373
13	12	dollars	0.0288805
14	1	The	1.88004
14	2	business	7.78063
14	3	that	13.1715
14	4	was	4.03757
14	5	expanded	7.94918
14	6	into	5.59558
14	7	an	4.196
14	8	empire	6.01995
14	9	was	11.3225
14	10	sold	3.55435
14	11	for	2.79769
14	12	billions	8.67089
14	13	of	0.72573
14	14	dollars	0.0632834
15	1	The	2.06855
15	2	business	7.80821
15	3	grown	15.9327
15	4	into	4.97236
15	5	an	3.69617
15	6	empire	6.85099
15	7	was	10.6157
15	8	sold	4.20287
15	9	for	2.93425
15	10	billions	8.78469
15	11	of	0.547685
15	12	dollars	0.0282597
16	1	The	1.75123
16	2	business	7.79312
16	3	that	9.90583
16	4	was	3.78905
16	5	grown	9.65028
16	6	into	5.68623
16	7	an	4.48214
16	8	empire	6.77562
16	9	was	4.6641
16	10	sold	5.6957
16	11	for	2.99053
16	12	billions	8.55291
16	13	of	0.351083
16	14	dollars	0.0377077
17	1	The	1.83091
17	2	mice	11.6752
17	3	consumed	9.04519
17	4	rapidly	13.4491
17	5	and	2.91235
17	6	entirely	11.8078
17	7	were	7.04719
17	8	carrying	7.33257
17	9	a	2.46326
17	10	rare	6.72712
17	11	bacteria	7.90769
18	1	The	1.98148
18	2	mice	11.5851
18	3	that	13.1414
18	4	were	4.93008
18	5	consumed	6.52738
18	6	rapidly	9.55094
18	7	and	5.17047
18	8	entirely	8.20952
18	9	were	9.19398
18	10	carrying	8.0202
18	11	a	2.67975
18	12	rare	6.39399
18	13	bacteria	7.94293
19	1	The	1.93131
19	2	mice	11.5346
19	3	consumed	9.29071
19	4	rapidly	9.66685
19	5	and	2.39906
19	6	entirely	10.6573
19	7	were	5.52162
19	8	carrying	7.28997
19	9	a	2.52501
19	10	rare	6.50518
19	11	bacteria	7.96382
20	1	The	1.78838
20	2	mice	11.6299
20	3	that	4.66134
20	4	were	3.84708
20	5	consumed	5.9633
20	6	rapidly	10.2048
