sentence_id	token_id	token	surprisal
1	1	The	1.855
1	2	company	2.88358
1	3	supplies	8.70814
1	4	were	12.9746
1	5	all	5.40524
1	6	gone	13.6583
2	1	The	1.86486
2	2	company	2.6243
2	3	's	2.03997
2	4	supplies	11.9004
2	5	were	3.75867
2	6	all	6.98288
2	7	gone	8.41507
3	1	The	1.94348
3	2	company	2.85353
3	3	supplies	8.40259
3	4	the	2.45716
3	5	services	6.56388
3	6	we	8.80308
3	7	need	3.06877
4	1	The	1.95617
4	2	company	2.84132
4	3	supplied	11.3066
4	4	the	1.76588
4	5	services	6.59342
4	6	we	15.7973
4	7	need	11.5463
5	1	No	6.87031
5	2	author	11.8505
5	3	that	8.08675
5	4	the	8.78839
5	5	senators	11.2865
5	6	liked	8.56052
5	7	has	14.562
5	8	ever	6.58471
5	9	been	1.99822
5	10	popular	7.12771
6	1	No	6.7051
6	2	author	11.6863
6	3	that	8.82395
6	4	no	8.29721
6	5	senators	10.6715
6	6	liked	8.74493
6	7	has	3.93428
6	8	ever	5.06732
6	9	been	1.376
6	10	popular	7.5744
7	1	The	1.93284
7	2	author	7.72477
7	3	that	11.8588
7	4	the	2.193
7	5	senators	9.03468
7	6	liked	8.36746
7	7	has	12.326
7	8	ever	7.01697
7	9	been	2.11268
7	10	popular	6.8194
8	1	The	1.98845
8	2	author	7.7185
8	3	that	8.20293
8	4	no	8.16286
8	5	senators	9.50947
8	6	liked	7.77529
8	7	has	3.97669
8	8	ever	5.72924
8	9	been	2.1876
8	10	popular	7.87244
9	1	No	6.90396
9	2	pilot	9.06096
9	3	that	9.48785
9	4	the	5.16477
9	5	consultants	8.16047
9	6	met	6.69865
9	7	has	4.39354
9	8	ever	5.4713
9	9	been	1.84507
9	10	famous	9.70861
10	1	No	6.77968
10	2	pilot	9.28377
10	3	that	11.8426
10	4	no	8.13754
10	5	consultants	12.1689
10	6	met	7.78453
10	7	has	12.1732
10	8	ever	5.57712
10	9	been	2.3187
10	10	famous	10.7158
11	1	The	1.92571
11	2	pilot	7.79542
11	3	that	13.0363
11	4	the	2.81076
11	5	consultants	9.57613
11	6	met	6.88477
11	7	has	12.4528
11	8	ever	8.13599
11	9	been	2.21475
11	10	famous	10.0538
12	1	The	1.85016
12	2	pilot	8.0134
12	3	that	12.673
12	4	no	7.35268
12	5	consultants	12.0077
12	6	met	8.19497
12	7	has	11.8816
12	8	ever	7.20821
12	9	been	2.85279
12	10	famous	11.4184
13	1	No	6.74433
13	2	doctor	8.86858
13	3	that	9.50098
13	4	the	4.85849
13	5	guards	9.72864
13	6	hated	9.19632
13	7	has	7.25504
13	8	ever	4.99313
13	9	had	3.84282
13	10	children	5.50541
14	1	No	6.87238
14	2	doctor	8.92374
14	3	that	9.33228
14	4	no	8.42847
14	5	guards	11.7163
14	6	hated	8.8763
14	7	has	5.02331
14	8	ever	5.3357
14	9	had	4.10454
14	10	children	5.80063
15	1	The	1.87813
15	2	doctor	8.99996
15	3	that	10.6809
15	4	the	6.77086
15	5	guards	9.13392
15	6	hated	8.67402
15	7	has	3.74801
15	8	ever	8.24606
15	9	had	3.68591
15	10	children	5.85513
16	1	The	2.08096
16	2	doctor	9.07063
16	3	that	12.487
16	4	no	5.98729
16	5	guards	11.1098
16	6	hated	10.0846
16	7	has	7.49062
16	8	ever	6.02964
16	9	had	3.73472
16	10	children	5.84712
17	1	No	6.75852
17	2	farmer	9.08341
17	3	that	8.94795
17	4	the	4.98579
17	5	clerks	10.8519
17	6	discussed	8.75901
17	7	has	6.74294
17	8	ever	5.99403
17	9	been	1.01608
17	10	appreciated	8.94256
18	1	No	6.74341
18	2	farmer	9.20601
18	3	that	8.19477
18	4	no	7.99218
18	5	clerks	13.6906
18	6	discussed	10.0872
18	7	has	11.0726
18	8	ever	6.60842
18	9	been	2.03275
18	10	appreciated	9.34991
19	1	The	1.94119
19	2	farmer	10.7008
19	3	that	12.0125
19	4	the	2.51595
19	5	clerks	10.9531
19	6	discussed	8.6906
19	7	has	11.928
19	8	ever	8.53852
19	9	been	2.17502
19	10	appreciated	9.77973
20	1	The	1.9149
20	2	farmer	10.6997
20	3	that	10.2719
20	4	no	7.36818
20	5	clerks	12.2743
20	6	discussed	9.13343
20	7	has	12.4155
20	8	ever	10.2531
20	9	been	5.33381
20	10	appreciated	9.33049
21	1	No	6.78526
21	2	manager	9.50763
21	3	that	10.2896
21	4	the	4.15337
21	5	architects	10.975
21	6	loved	8.65076
21	7	has	3.76875
21	8	ever	4.96653
21	9	been	1.87018
21	10	ignored	7.78341
22	1	No	6.79017
22	2	manager	9.35871
22	3	that	8.04788
22	4	no	8.18533
22	5	architects	13.4956
22	6	loved	9.695
22	7	has	6.88127
22	8	ever	4.7296
22	9	been	1.78202
22	10	ignored	7.64369
23	1	The	1.97392
23	2	manager	8.27729
23	3	that	9.52162
23	4	the	2.59747
23	5	architects	11.0558
23	6	loved	10.1772
23	7	has	10.7439
23	8	ever	6.51628
23	9	been	2.03775
23	10	ignored	7.1219
24	1	The	1.88528
24	2	manager	8.19685
24	3	that	9.1955
24	4	no	6.8431
24	5	architects	13.2837
24	6	loved	9.61739
24	7	has	10.6569
24	8	ever	7.23984
24	9	been	2.01025
24	10	ignored	7.16757
25	1	No	6.85512
25	2	customer	8.32308
25	3	that	10.6159
25	4	the	3.27764
25	5	athletes	9.93761
25	6	liked	8.2295
25	7	has	11.3315
25	8	ever	7.28515
25	9	gotten	5.62801
25	10	old	7.97319
26	1	No	7.01951
26	2	customer	8.30068
26	3	that	9.84047
26	4	no	8.43138
26	5	athletes	11.6618
26	6	liked	8.14658
26	7	has	4.36652
26	8	ever	5.34643
26	9	gotten	5.65946
26	10	old	8.33072
27	1	The	1.8325
27	2	customer	9.35306
27	3	that	12.5661
27	4	the	2.11235
27	5	athletes	10.2458
27	6	liked	7.97517
27	7	has	12.2287
27	8	ever	7.6031
27	9	gotten	5.2335
27	10	old	8.33709
28	1	The	1.77231
28	2	customer	9.40613
28	3	that	12.6725
28	4	no	7.07408
28	5	athletes	11.7252
28	6	liked	7.9425
28	7	has	11.1526
28	8	ever	7.58554
28	9	gotten	5.29013
28	10	old	8.25716
29	1	No	6.60118
29	2	officer	9.40822
29	3	that	11.3307
29	4	the	2.56524
29	5	actors	8.82162
29	6	met	7.52529
29	7	has	13.0609
29	8	ever	5.76503
29	9	been	3.03337
29	10	popular	7.25659
30	1	No	6.91846
30	2	officer	9.42635
30	3	that	9.16765
30	4	no	7.88625
30	5	actors	10.1537
30	6	met	7.83587
30	7	has	13.2424
30	8	ever	6.61485
30	9	been	2.77291
30	10	popular	7.69217
31	1	The	2.00798
31	2	officer	9.57692
31	3	that	12.6425
31	4	the	1.96389
31	5	actors	9.53561
31	6	met	7.11472
31	7	has	12.8656
31	8	ever	6.76087
31	9	been	1.96726
31	10	popular	8.57232
32	1	The	1.98384
32	2	officer	9.80188
32	3	that	9.34875
32	4	no	8.53853
32	5	actors	11.8893
32	6	met	6.10337
32	7	has	4.40795
32	8	ever	5.53467
32	9	been	2.10095
32	10	popular	7.62505
33	1	No	6.85689
33	2	teacher	9.46118
33	3	that	9.62993
33	4	the	4.05512
