sentence_id	token_id	token	surprisal
1	1	The	1.93172
1	2	company	2.75758
1	3	supplies	8.37726
1	4	were	13.1779
1	5	all	5.58531
1	6	gone	13.7823
2	1	The	1.89235
2	2	company	2.85918
2	3	's	2.12115
2	4	supplies	12.5784
2	5	were	3.10196
2	6	all	6.85001
2	7	gone	8.05472
3	1	The	1.8663
3	2	company	2.93748
3	3	supplies	8.39681
3	4	the	2.4019
3	5	services	6.74782
3	6	we	8.38411
3	7	need	3.09773
4	1	The	1.91081
4	2	company	2.76178
4	3	supplied	11.4129
4	4	the	1.84814
4	5	services	6.6198
4	6	we	9.18212
4	7	need	4.45967
5	1	No	6.80426
5	2	author	11.9102
5	3	that	11.5663
5	4	the	2.96457
5	5	senators	8.94316
5	6	liked	8.75176
5	7	has	11.143
5	8	ever	10.6137
5	9	been	10.2447
5	10	popular	8.26865
6	1	No	6.57217
6	2	author	11.8804
6	3	that	9.75816
6	4	no	11.2349
6	5	senators	13.3134
6	6	liked	8.30634
6	7	has	14.6863
6	8	ever	10.2266
6	9	been	3.66436
6	10	popular	6.58482
7	1	The	1.84483
7	2	author	7.67115
7	3	that	7.35615
7	4	the	2.2597
7	5	senators	9.95518
7	6	liked	13.9917
7	7	has	13.0539
7	8	ever	10.8217
7	9	been	4.33185
7	10	popular	7.03247
8	1	The	1.80615
8	2	author	7.66486
8	3	that	11.8437
8	4	no	6.65111
8	5	senators	11.3201
8	6	liked	8.89685
8	7	has	11.0583
8	8	ever	6.44466
8	9	been	1.74227
8	10	popular	7.64942
9	1	No	6.78916
9	2	pilot	8.98007
9	3	that	11.8447
9	4	the	3.61697
9	5	consultants	8.2519
9	6	met	7.28275
9	7	has	12.5339
9	8	ever	6.86013
9	9	been	2.00319
9	10	famous	10.2711
10	1	No	7.05916
10	2	pilot	9.10381
10	3	that	11.6614
10	4	no	9.25257
10	5	consultants	11.0608
10	6	met	8.07421
10	7	has	12.1766
10	8	ever	4.626
10	9	been	1.53849
10	10	famous	10.3236
11	1	The	2.00486
11	2	pilot	8.0683
11	3	that	13.0518
11	4	the	2.67337
11	5	consultants	9.80644
11	6	met	6.79684
11	7	has	14.1533
11	8	ever	8.46578
11	9	been	2.4284
11	10	famous	9.62075
12	1	The	1.95666
12	2	pilot	7.96063
12	3	that	7.76812
12	4	no	11.2557
12	5	consultants	16.462
12	6	met	7.07695
12	7	has	13.9456
12	8	ever	5.2529
12	9	been	1.6364
12	10	famous	10.0194
13	1	No	6.61847
13	2	doctor	9.01427
13	3	that	9.81055
13	4	the	7.95972
13	5	guards	10.5009
13	6	hated	8.64751
13	7	has	13.199
13	8	ever	8.47207
13	9	had	7.35421
13	10	children	6.08111
14	1	No	6.86437
14	2	doctor	9.05807
14	3	that	12.3241
14	4	no	6.9373
14	5	guards	10.7929
14	6	hated	9.89912
14	7	has	10.4269
14	8	ever	6.25227
14	9	had	4.12703
14	10	children	5.87079
15	1	The	2.09445
15	2	doctor	9.07568
15	3	that	12.3079
15	4	the	2.45791
15	5	guards	9.09417
15	6	hated	8.99769
15	7	has	9.95332
15	8	ever	10.529
15	9	had	6.88089
15	10	children	6.25619
16	1	The	1.94196
16	2	doctor	9.06921
16	3	that	13.0319
16	4	no	6.28579
16	5	guards	10.9503
16	6	hated	9.38268
16	7	has	10.0501
16	8	ever	9.80661
16	9	had	5.77857
16	10	children	6.14369
17	1	No	7.07855
17	2	farmer	9.28501
17	3	that	9.04691
17	4	the	10.9138
17	5	clerks	12.0122
17	6	discussed	8.7738
17	7	has	10.148
17	8	ever	6.90455
17	9	been	1.4186
17	10	appreciated	9.73619
18	1	No	6.25671
18	2	farmer	9.48233
18	3	that	8.40761
18	4	no	8.61578
18	5	clerks	13.3823
18	6	discussed	15.8659
18	7	has	7.4902
18	8	ever	3.79197
18	9	been	2.33561
18	10	appreciated	9.95246
19	1	The	2.05026
19	2	farmer	10.6884
19	3	that	12.5587
19	4	the	2.5399
19	5	clerks	11.2218
19	6	discussed	9.16333
19	7	has	15.4417
19	8	ever	5.74946
19	9	been	2.6543
19	10	appreciated	9.74819
20	1	The	1.82071
20	2	farmer	10.7363
20	3	that	12.523
20	4	no	6.11485
20	5	clerks	12.2362
20	6	discussed	8.91984
20	7	has	15.0735
20	8	ever	10.5188
20	9	been	7.44599
20	10	appreciated	9.49467
