sentence_id	token_id	token	surprisal
1	1	The	2.8356
1	2	woman	12.1737
1	3	brought	10.8275
1	4	the	3.16474
1	5	sandwich	14.498
1	6	from	5.27561
1	7	the	1.8929
1	8	kitchen	7.75601
1	9	fell	20.6964
1	10	in	7.05524
1	11	the	2.27787
1	12	dining	10.5529
1	13	room	0.956365
2	1	The	2.8356
2	2	woman	12.1737
2	3	who	19.222
2	4	was	6.15506
2	5	brought	8.01694
2	6	the	6.0312
2	7	sandwich	14.9008
2	8	from	5.33289
2	9	the	1.96106
2	10	kitchen	7.98717
2	11	fell	20.8519
2	12	in	6.9857
2	13	the	2.27066
2	14	dining	10.4583
2	15	room	0.924678
3	1	The	2.8356
3	2	woman	12.1737
3	3	given	12.3683
3	4	the	2.97167
3	5	sandwich	14.6868
3	6	from	7.84459
3	7	the	1.92331
3	8	kitchen	8.33392
3	9	fell	21.3774
3	10	in	9.14326
3	11	the	2.24971
3	12	dining	10.805
3	13	room	0.995836
4	1	The	2.8356
4	2	woman	12.1737
4	3	who	19.222
4	4	was	6.15506
4	5	given	7.00178
4	6	the	3.87133
4	7	sandwich	15.3522
4	8	from	7.06789
4	9	the	2.40049
4	10	kitchen	8.83431
4	11	fell	20.8683
4	12	in	8.24377
4	13	the	2.71746
4	14	dining	11.8961
4	15	room	1.02593
5	1	The	2.8356
5	2	convict	18.734
5	3	walked	12.9178
5	4	into	2.84075
5	5	the	1.53934
5	6	dark	8.70713
5	7	cell	13.135
5	8	tried	21.8964
5	9	to	1.72024
5	10	escape	7.04338
5	11	but	13.881
5	12	failed	14.6463
6	1	The	2.8356
6	2	convict	18.734
6	3	who	19.2098
6	4	was	4.67245
6	5	walked	15.7653
6	6	into	3.01489
6	7	the	1.84959
6	8	dark	8.62638
6	9	cell	13.2615
6	10	tried	23.8567
6	11	to	3.24988
6	12	escape	7.64969
6	13	but	13.6942
6	14	failed	13.9544
7	1	The	2.8356
7	2	convict	18.734
7	3	taken	15.2614
7	4	into	4.43299
7	5	the	1.29153
7	6	dark	10.9986
7	7	cell	13.4281
7	8	tried	22.6988
7	9	to	2.09855
7	10	escape	7.43401
7	11	but	14.6901
7	12	failed	14.6344
8	1	The	2.8356
8	2	convict	18.734
8	3	who	19.2098
8	4	was	4.67245
8	5	taken	7.90571
8	6	into	4.06717
8	7	the	2.44214
8	8	dark	10.1166
8	9	cell	13.3544
8	10	tried	24.1644
8	11	to	3.43208
8	12	escape	7.72172
8	13	but	13.6226
8	14	failed	13.8594
9	1	The	2.8356
9	2	prisoners	17.086
9	3	hit	11.1906
9	4	for	9.29032
9	5	hours	8.11584
9	6	and	6.86612
9	7	hours	3.00492
9	8	confessed	23.8834
9	9	to	2.09899
9	10	crimes	10.8601
9	11	they	22.6081
9	12	never	10.1561
9	13	committed	10.1117
10	1	The	2.8356
10	2	prisoners	17.086
10	3	who	20.9671
10	4	were	5.15852
10	5	hit	8.87692
10	6	for	7.01417
10	7	hours	7.28589
10	8	and	6.59238
10	9	hours	2.87692
10	10	confessed	24.4608
10	11	to	2.23317
10	12	crimes	10.5458
10	13	they	22.3238
10	14	never	9.96535
10	15	committed	9.94717
11	1	The	2.8356
11	2	prisoners	17.086
11	3	beaten	15.9737
11	4	for	7.96099
11	5	hours	9.22664
11	6	and	6.60813
11	7	hours	3.17931
11	8	confessed	23.8259
11	9	to	2.61633
11	10	crimes	11.0115
11	11	they	21.831
11	12	never	9.90411
11	13	committed	12.1744
12	1	The	2.8356
12	2	prisoners	17.086
12	3	who	20.9671
12	4	were	5.15852
12	5	beaten	8.89904
12	6	for	6.23258
12	7	hours	7.40866
12	8	and	6.55464
12	9	hours	2.9556
12	10	confessed	24.9043
12	11	to	2.30636
12	12	crimes	10.5699
12	13	they	22.3176
12	14	never	10.0955
12	15	committed	9.95256
13	1	The	2.8356
13	2	business	11.2063
13	3	expanded	12.1186
13	4	into	8.17575
13	5	an	5.79358
13	6	empire	8.51143
13	7	was	16.8429
13	8	sold	5.06839
13	9	for	4.06989
13	10	billions	13.4496
13	11	of	0.827061
