sentence_id	token_id	token	surprisal
1	1	While	5.06943
1	2	the	1.42606
1	3	boy	10.0557
1	4	standing	9.84824
1	5	calmly	11.2199
1	6	by	3.47594
1	7	the	1.2753
1	8	doorway	10.5703
1	9	scratched	11.6243
1	10	the	1.83007
1	11	dog	7.42875
1	12	yawned	15.739
1	13	.	7.22537
2	1	If	4.58758
2	2	the	1.16772
2	3	clerk	10.2012
2	4	searching	13.5009
2	5	diligently	11.9656
2	6	in	4.48146
2	7	the	1.20452
2	8	shelves	10.26
2	9	forgets	17.7577
2	10	the	4.25501
2	11	customer	8.04578
2	12	complains	10.671
2	13	.	3.59329
3	1	As	4.72511
3	2	the	3.39824
3	3	doctor	8.71476
3	4	standing	9.86894
3	5	confidently	13.0381
3	6	by	3.02833
3	7	the	1.20432
3	8	blackboard	11.1243
3	9	lectured	18.4983
3	10	the	4.55577
3	11	student	6.68413
3	12	listened	9.54928
3	13	.	3.34105
4	1	While	5.06943
4	2	the	1.42606
4	3	girls	10.8762
4	4	attending	12.9383
4	5	camp	9.40158
4	6	for	4.40525
4	7	the	1.8032
4	8	summer	5.32968
4	9	raced	16.1862
4	10	the	7.04394
4	11	kids	11.5829
4	12	watched	10.3375
4	13	.	8.18674
5	1	When	11.1805
5	2	the	1.36224
5	3	worker	9.27396
5	4	wearing	11.9956
5	5	suspenders	11.2209
5	6	over	5.95847
5	7	his	3.29543
5	8	shirt	6.97937
5	9	moved	14.7265
5	10	the	5.49537
5	11	boxes	8.98237
5	12	fell	7.88574
5	13	.	1.81778
6	1	As	4.72511
6	2	the	3.39824
6	3	author	7.57104
6	4	studying	14.1701
6	5	Babylon	14.86
6	6	in	3.87243
6	7	ancient	9.19015
6	8	times	4.48205
6	9	wrote	14.7883
6	10	the	3.44381
6	11	book	5.19098
6	12	grew	12.6619
6	13	.	3.66212
7	1	As	4.72511
7	2	the	3.39824
7	3	people	6.9281
7	4	paying	10.2158
7	5	attention	4.72172
7	6	to	0.664489
7	7	the	1.01121
7	8	information	7.30737
7	9	watched	7.9197
7	10	the	1.40068
7	11	show	6.58333
7	12	stopped	11.546
7	13	.	8.94498
8	1	Whenever	13.3037
8	2	the	1.78359
8	3	children	7.84093
8	4	screaming	12.2587
8	5	loudly	8.53727
8	6	to	3.79595
8	7	get	4.89657
8	8	attention	6.99935
8	9	leave	13.6396
8	10	the	3.01862
8	11	dog	7.15566
8	12	sleeps	13.3873
8	13	.	6.23868
9	1	When	11.1805
9	2	the	1.36224
9	3	aunt	12.2192
9	4	attending	12.6178
9	5	grad	13.9369
9	6	school	7.00036
9	7	in	3.78402
9	8	the	1.76605
9	9	country	4.96942
9	10	visits	16.5514
9	11	the	3.23105
9	12	cousins	12.1805
9	13	talk	13.1615
9	14	.	8.17752
10	1	When	11.1805
10	2	the	1.36224
10	3	maid	11.816
10	4	carrying	12.9361
10	5	socks	10.6735
10	6	and	3.15854
10	7	other	3.19533
10	8	items	4.9465
10	9	packs	17.2756
10	10	the	4.43945
10	11	bag	7.89932
10	12	breaks	7.2385
10	13	.	1.93188
11	1	If	4.58758
11	2	the	1.16772
